date,time,DOY,TimeStamp,CH4
7/31/2017,14:30,212.604,7/31/2017 14:30,NaN
7/31/2017,15:00,212.624,7/31/2017 15:00,NaN
7/31/2017,15:30,212.645,7/31/2017 15:30,NaN
7/31/2017,16:00,212.666,7/31/2017 16:00,NaN
7/31/2017,16:30,212.687,7/31/2017 16:30,NaN
7/31/2017,17:00,212.708,7/31/2017 17:00,NaN
7/31/2017,17:30,212.729,7/31/2017 17:30,NaN
7/31/2017,18:00,212.749,7/31/2017 18:00,NaN
7/31/2017,18:30,212.77,7/31/2017 18:30,NaN
7/31/2017,19:00,212.791,7/31/2017 19:00,NaN
7/31/2017,19:30,212.812,7/31/2017 19:30,NaN
7/31/2017,20:00,212.833,7/31/2017 20:00,NaN
7/31/2017,20:30,212.854,7/31/2017 20:30,NaN
7/31/2017,21:00,212.874,7/31/2017 21:00,NaN
7/31/2017,21:30,212.895,7/31/2017 21:30,NaN
7/31/2017,22:00,212.916,7/31/2017 22:00,NaN
7/31/2017,22:30,212.937,7/31/2017 22:30,NaN
7/31/2017,23:00,212.958,7/31/2017 23:00,NaN
7/31/2017,23:30,212.979,7/31/2017 23:30,NaN
8/1/2017,0:00,213,8/1/2017 0:00,NaN
8/1/2017,0:30,213.02,8/1/2017 0:30,NaN
8/1/2017,1:00,213.041,8/1/2017 1:00,NaN
8/1/2017,1:30,213.062,8/1/2017 1:30,NaN
8/1/2017,2:00,213.083,8/1/2017 2:00,NaN
8/1/2017,2:30,213.104,8/1/2017 2:30,NaN
8/1/2017,3:00,213.124,8/1/2017 3:00,NaN
8/1/2017,3:30,213.145,8/1/2017 3:30,NaN
8/1/2017,4:00,213.166,8/1/2017 4:00,NaN
8/1/2017,4:30,213.187,8/1/2017 4:30,NaN
8/1/2017,5:00,213.208,8/1/2017 5:00,NaN
8/1/2017,5:30,213.229,8/1/2017 5:30,NaN
8/1/2017,6:00,213.249,8/1/2017 6:00,NaN
8/1/2017,6:30,213.27,8/1/2017 6:30,NaN
8/1/2017,7:00,213.291,8/1/2017 7:00,NaN
8/1/2017,7:30,213.312,8/1/2017 7:30,NaN
8/1/2017,8:00,213.333,8/1/2017 8:00,NaN
8/1/2017,8:30,213.354,8/1/2017 8:30,NaN
8/1/2017,9:00,213.374,8/1/2017 9:00,NaN
8/1/2017,9:30,213.395,8/1/2017 9:30,NaN
8/1/2017,10:00,213.416,8/1/2017 10:00,NaN
8/1/2017,10:30,213.437,8/1/2017 10:30,NaN
8/1/2017,11:00,213.458,8/1/2017 11:00,NaN
8/1/2017,11:30,213.479,8/1/2017 11:30,NaN
8/1/2017,12:00,213.499,8/1/2017 12:00,NaN
8/1/2017,12:30,213.52,8/1/2017 12:30,NaN
8/1/2017,13:00,213.541,8/1/2017 13:00,NaN
8/1/2017,13:30,213.562,8/1/2017 13:30,NaN
8/1/2017,14:00,213.583,8/1/2017 14:00,NaN
8/1/2017,14:30,213.604,8/1/2017 14:30,NaN
8/1/2017,15:00,213.624,8/1/2017 15:00,NaN
8/1/2017,15:30,213.645,8/1/2017 15:30,NaN
8/1/2017,16:00,213.666,8/1/2017 16:00,NaN
8/1/2017,16:30,213.687,8/1/2017 16:30,NaN
8/1/2017,17:00,213.708,8/1/2017 17:00,NaN
8/1/2017,17:30,213.729,8/1/2017 17:30,NaN
8/1/2017,18:00,213.749,8/1/2017 18:00,NaN
8/1/2017,18:30,213.77,8/1/2017 18:30,NaN
8/1/2017,19:00,213.791,8/1/2017 19:00,NaN
8/1/2017,19:30,213.812,8/1/2017 19:30,NaN
8/1/2017,20:00,213.833,8/1/2017 20:00,NaN
8/1/2017,20:30,213.854,8/1/2017 20:30,NaN
8/1/2017,21:00,213.874,8/1/2017 21:00,NaN
8/1/2017,21:30,213.895,8/1/2017 21:30,NaN
8/1/2017,22:00,213.916,8/1/2017 22:00,NaN
8/1/2017,22:30,213.937,8/1/2017 22:30,NaN
8/1/2017,23:00,213.958,8/1/2017 23:00,NaN
8/1/2017,23:30,213.979,8/1/2017 23:30,NaN
8/2/2017,0:00,214,8/2/2017 0:00,NaN
8/2/2017,0:30,214.02,8/2/2017 0:30,216.5917661
8/2/2017,1:00,214.041,8/2/2017 1:00,NaN
8/2/2017,1:30,214.062,8/2/2017 1:30,NaN
8/2/2017,2:00,214.083,8/2/2017 2:00,NaN
8/2/2017,2:30,214.104,8/2/2017 2:30,NaN
8/2/2017,3:00,214.124,8/2/2017 3:00,NaN
8/2/2017,3:30,214.145,8/2/2017 3:30,NaN
8/2/2017,4:00,214.166,8/2/2017 4:00,NaN
8/2/2017,4:30,214.187,8/2/2017 4:30,80.674233
8/2/2017,5:00,214.208,8/2/2017 5:00,NaN
8/2/2017,5:30,214.229,8/2/2017 5:30,NaN
8/2/2017,6:00,214.249,8/2/2017 6:00,NaN
8/2/2017,6:30,214.27,8/2/2017 6:30,NaN
8/2/2017,7:00,214.291,8/2/2017 7:00,14.40454095
8/2/2017,7:30,214.312,8/2/2017 7:30,NaN
8/2/2017,8:00,214.333,8/2/2017 8:00,NaN
8/2/2017,8:30,214.354,8/2/2017 8:30,NaN
8/2/2017,9:00,214.374,8/2/2017 9:00,NaN
8/2/2017,9:30,214.395,8/2/2017 9:30,NaN
8/2/2017,10:00,214.416,8/2/2017 10:00,NaN
8/2/2017,10:30,214.437,8/2/2017 10:30,NaN
8/2/2017,11:00,214.458,8/2/2017 11:00,NaN
8/2/2017,11:30,214.479,8/2/2017 11:30,NaN
8/2/2017,12:00,214.499,8/2/2017 12:00,NaN
8/2/2017,12:30,214.52,8/2/2017 12:30,NaN
8/2/2017,13:00,214.541,8/2/2017 13:00,50.60510967
8/2/2017,13:30,214.562,8/2/2017 13:30,23.87698515
8/2/2017,14:00,214.583,8/2/2017 14:00,89.44002153
8/2/2017,14:30,214.604,8/2/2017 14:30,-3.237345355
8/2/2017,15:00,214.624,8/2/2017 15:00,3.446879984
8/2/2017,15:30,214.645,8/2/2017 15:30,109.4043932
8/2/2017,16:00,214.666,8/2/2017 16:00,NaN
8/2/2017,16:30,214.687,8/2/2017 16:30,NaN
8/2/2017,17:00,214.708,8/2/2017 17:00,NaN
8/2/2017,17:30,214.729,8/2/2017 17:30,NaN
8/2/2017,18:00,214.749,8/2/2017 18:00,NaN
8/2/2017,18:30,214.77,8/2/2017 18:30,75.02668511
8/2/2017,19:00,214.791,8/2/2017 19:00,18.32537075
8/2/2017,19:30,214.812,8/2/2017 19:30,69.2006398
8/2/2017,20:00,214.833,8/2/2017 20:00,68.99554278
8/2/2017,20:30,214.854,8/2/2017 20:30,19.00577672
8/2/2017,21:00,214.874,8/2/2017 21:00,13.88514305
8/2/2017,21:30,214.895,8/2/2017 21:30,17.23704222
8/2/2017,22:00,214.916,8/2/2017 22:00,11.34958546
8/2/2017,22:30,214.937,8/2/2017 22:30,43.44256219
8/2/2017,23:00,214.958,8/2/2017 23:00,47.92403469
8/2/2017,23:30,214.979,8/2/2017 23:30,24.02278949
8/3/2017,0:00,215,8/3/2017 0:00,7.899096823
8/3/2017,0:30,215.02,8/3/2017 0:30,35.13987392
8/3/2017,1:00,215.041,8/3/2017 1:00,37.53310176
8/3/2017,1:30,215.062,8/3/2017 1:30,41.23298965
8/3/2017,2:00,215.083,8/3/2017 2:00,45.25304729
8/3/2017,2:30,215.104,8/3/2017 2:30,34.3368283
8/3/2017,3:00,215.124,8/3/2017 3:00,NaN
8/3/2017,3:30,215.145,8/3/2017 3:30,121.8382481
8/3/2017,4:00,215.166,8/3/2017 4:00,NaN
8/3/2017,4:30,215.187,8/3/2017 4:30,NaN
8/3/2017,5:00,215.208,8/3/2017 5:00,28.66809367
8/3/2017,5:30,215.229,8/3/2017 5:30,NaN
8/3/2017,6:00,215.249,8/3/2017 6:00,NaN
8/3/2017,6:30,215.27,8/3/2017 6:30,NaN
8/3/2017,7:00,215.291,8/3/2017 7:00,NaN
8/3/2017,7:30,215.312,8/3/2017 7:30,NaN
8/3/2017,8:00,215.333,8/3/2017 8:00,NaN
8/3/2017,8:30,215.354,8/3/2017 8:30,NaN
8/3/2017,9:00,215.374,8/3/2017 9:00,NaN
8/3/2017,9:30,215.395,8/3/2017 9:30,NaN
8/3/2017,10:00,215.416,8/3/2017 10:00,NaN
8/3/2017,10:30,215.437,8/3/2017 10:30,NaN
8/3/2017,11:00,215.458,8/3/2017 11:00,NaN
8/3/2017,11:30,215.479,8/3/2017 11:30,NaN
8/3/2017,12:00,215.499,8/3/2017 12:00,45.69116033
8/3/2017,12:30,215.52,8/3/2017 12:30,31.97446924
8/3/2017,13:00,215.541,8/3/2017 13:00,14.33508793
8/3/2017,13:30,215.562,8/3/2017 13:30,NaN
8/3/2017,14:00,215.583,8/3/2017 14:00,NaN
8/3/2017,14:30,215.604,8/3/2017 14:30,NaN
8/3/2017,15:00,215.624,8/3/2017 15:00,NaN
8/3/2017,15:30,215.645,8/3/2017 15:30,NaN
8/3/2017,16:00,215.666,8/3/2017 16:00,NaN
8/3/2017,16:30,215.687,8/3/2017 16:30,NaN
8/3/2017,17:00,215.708,8/3/2017 17:00,NaN
8/3/2017,17:30,215.729,8/3/2017 17:30,16.18588508
8/3/2017,18:00,215.749,8/3/2017 18:00,NaN
8/3/2017,18:30,215.77,8/3/2017 18:30,NaN
8/3/2017,19:00,215.791,8/3/2017 19:00,NaN
8/3/2017,19:30,215.812,8/3/2017 19:30,-41.23480985
8/3/2017,20:00,215.833,8/3/2017 20:00,NaN
8/3/2017,20:30,215.854,8/3/2017 20:30,51.50104285
8/3/2017,21:00,215.874,8/3/2017 21:00,NaN
8/3/2017,21:30,215.895,8/3/2017 21:30,43.77044404
8/3/2017,22:00,215.916,8/3/2017 22:00,NaN
8/3/2017,22:30,215.937,8/3/2017 22:30,NaN
8/3/2017,23:00,215.958,8/3/2017 23:00,NaN
8/3/2017,23:30,215.979,8/3/2017 23:30,29.60453201
8/4/2017,0:00,216,8/4/2017 0:00,36.47983678
8/4/2017,0:30,216.02,8/4/2017 0:30,2.827429284
8/4/2017,1:00,216.041,8/4/2017 1:00,NaN
8/4/2017,1:30,216.062,8/4/2017 1:30,41.27340462
8/4/2017,2:00,216.083,8/4/2017 2:00,11.2926853
8/4/2017,2:30,216.104,8/4/2017 2:30,NaN
8/4/2017,3:00,216.124,8/4/2017 3:00,18.51523931
8/4/2017,3:30,216.145,8/4/2017 3:30,34.86273022
8/4/2017,4:00,216.166,8/4/2017 4:00,23.86384741
8/4/2017,4:30,216.187,8/4/2017 4:30,1.564368174
8/4/2017,5:00,216.208,8/4/2017 5:00,0.95785151
8/4/2017,5:30,216.229,8/4/2017 5:30,15.62717633
8/4/2017,6:00,216.249,8/4/2017 6:00,10.87710988
8/4/2017,6:30,216.27,8/4/2017 6:30,95.19968131
8/4/2017,7:00,216.291,8/4/2017 7:00,91.18818235
8/4/2017,7:30,216.312,8/4/2017 7:30,21.71232195
8/4/2017,8:00,216.333,8/4/2017 8:00,NaN
8/4/2017,8:30,216.354,8/4/2017 8:30,NaN
8/4/2017,9:00,216.374,8/4/2017 9:00,NaN
8/4/2017,9:30,216.395,8/4/2017 9:30,61.42840965
8/4/2017,10:00,216.416,8/4/2017 10:00,NaN
8/4/2017,10:30,216.437,8/4/2017 10:30,20.13928655
8/4/2017,11:00,216.458,8/4/2017 11:00,NaN
8/4/2017,11:30,216.479,8/4/2017 11:30,48.68788186
8/4/2017,12:00,216.499,8/4/2017 12:00,NaN
8/4/2017,12:30,216.52,8/4/2017 12:30,NaN
8/4/2017,13:00,216.541,8/4/2017 13:00,NaN
8/4/2017,13:30,216.562,8/4/2017 13:30,2.005425058
8/4/2017,14:00,216.583,8/4/2017 14:00,NaN
8/4/2017,14:30,216.604,8/4/2017 14:30,NaN
8/4/2017,15:00,216.624,8/4/2017 15:00,NaN
8/4/2017,15:30,216.645,8/4/2017 15:30,NaN
8/4/2017,16:00,216.666,8/4/2017 16:00,NaN
8/4/2017,16:30,216.687,8/4/2017 16:30,NaN
8/4/2017,17:00,216.708,8/4/2017 17:00,NaN
8/4/2017,17:30,216.729,8/4/2017 17:30,-48.69830812
8/4/2017,18:00,216.749,8/4/2017 18:00,167.4667193
8/4/2017,18:30,216.77,8/4/2017 18:30,NaN
8/4/2017,19:00,216.791,8/4/2017 19:00,NaN
8/4/2017,19:30,216.812,8/4/2017 19:30,NaN
8/4/2017,20:00,216.833,8/4/2017 20:00,69.98356352
8/4/2017,20:30,216.854,8/4/2017 20:30,NaN
8/4/2017,21:00,216.874,8/4/2017 21:00,NaN
8/4/2017,21:30,216.895,8/4/2017 21:30,NaN
8/4/2017,22:00,216.916,8/4/2017 22:00,NaN
8/4/2017,22:30,216.937,8/4/2017 22:30,NaN
8/4/2017,23:00,216.958,8/4/2017 23:00,NaN
8/4/2017,23:30,216.979,8/4/2017 23:30,75.17496328
8/5/2017,0:00,217,8/5/2017 0:00,36.44459338
8/5/2017,0:30,217.02,8/5/2017 0:30,22.01501457
8/5/2017,1:00,217.041,8/5/2017 1:00,19.32031549
8/5/2017,1:30,217.062,8/5/2017 1:30,17.1208774
8/5/2017,2:00,217.083,8/5/2017 2:00,-51.23869002
8/5/2017,2:30,217.104,8/5/2017 2:30,63.31918773
8/5/2017,3:00,217.124,8/5/2017 3:00,NaN
8/5/2017,3:30,217.145,8/5/2017 3:30,NaN
8/5/2017,4:00,217.166,8/5/2017 4:00,NaN
8/5/2017,4:30,217.187,8/5/2017 4:30,NaN
8/5/2017,5:00,217.208,8/5/2017 5:00,NaN
8/5/2017,5:30,217.229,8/5/2017 5:30,NaN
8/5/2017,6:00,217.249,8/5/2017 6:00,-57.26076056
8/5/2017,6:30,217.27,8/5/2017 6:30,NaN
8/5/2017,7:00,217.291,8/5/2017 7:00,NaN
8/5/2017,7:30,217.312,8/5/2017 7:30,NaN
8/5/2017,8:00,217.333,8/5/2017 8:00,37.25993275
8/5/2017,8:30,217.354,8/5/2017 8:30,NaN
8/5/2017,9:00,217.374,8/5/2017 9:00,NaN
8/5/2017,9:30,217.395,8/5/2017 9:30,NaN
8/5/2017,10:00,217.416,8/5/2017 10:00,NaN
8/5/2017,10:30,217.437,8/5/2017 10:30,NaN
8/5/2017,11:00,217.458,8/5/2017 11:00,NaN
8/5/2017,11:30,217.479,8/5/2017 11:30,NaN
8/5/2017,12:00,217.499,8/5/2017 12:00,NaN
8/5/2017,12:30,217.52,8/5/2017 12:30,NaN
8/5/2017,13:00,217.541,8/5/2017 13:00,NaN
8/5/2017,13:30,217.562,8/5/2017 13:30,NaN
8/5/2017,14:00,217.583,8/5/2017 14:00,NaN
8/5/2017,14:30,217.604,8/5/2017 14:30,NaN
8/5/2017,15:00,217.624,8/5/2017 15:00,NaN
8/5/2017,15:30,217.645,8/5/2017 15:30,NaN
8/5/2017,16:00,217.666,8/5/2017 16:00,NaN
8/5/2017,16:30,217.687,8/5/2017 16:30,NaN
8/5/2017,17:00,217.708,8/5/2017 17:00,NaN
8/5/2017,17:30,217.729,8/5/2017 17:30,NaN
8/5/2017,18:00,217.749,8/5/2017 18:00,NaN
8/5/2017,18:30,217.77,8/5/2017 18:30,NaN
8/5/2017,19:00,217.791,8/5/2017 19:00,NaN
8/5/2017,19:30,217.812,8/5/2017 19:30,NaN
8/5/2017,20:00,217.833,8/5/2017 20:00,53.78334548
8/5/2017,20:30,217.854,8/5/2017 20:30,NaN
8/5/2017,21:00,217.874,8/5/2017 21:00,NaN
8/5/2017,21:30,217.895,8/5/2017 21:30,NaN
8/5/2017,22:00,217.916,8/5/2017 22:00,31.6184806
8/5/2017,22:30,217.937,8/5/2017 22:30,28.09173481
8/5/2017,23:00,217.958,8/5/2017 23:00,12.63135079
8/5/2017,23:30,217.979,8/5/2017 23:30,NaN
8/6/2017,0:00,218,8/6/2017 0:00,65.23499513
8/6/2017,0:30,218.02,8/6/2017 0:30,NaN
8/6/2017,1:00,218.041,8/6/2017 1:00,NaN
8/6/2017,1:30,218.062,8/6/2017 1:30,NaN
8/6/2017,2:00,218.083,8/6/2017 2:00,NaN
8/6/2017,2:30,218.104,8/6/2017 2:30,NaN
8/6/2017,3:00,218.124,8/6/2017 3:00,NaN
8/6/2017,3:30,218.145,8/6/2017 3:30,NaN
8/6/2017,4:00,218.166,8/6/2017 4:00,NaN
8/6/2017,4:30,218.187,8/6/2017 4:30,NaN
8/6/2017,5:00,218.208,8/6/2017 5:00,NaN
8/6/2017,5:30,218.229,8/6/2017 5:30,NaN
8/6/2017,6:00,218.249,8/6/2017 6:00,NaN
8/6/2017,6:30,218.27,8/6/2017 6:30,NaN
8/6/2017,7:00,218.291,8/6/2017 7:00,NaN
8/6/2017,7:30,218.312,8/6/2017 7:30,NaN
8/6/2017,8:00,218.333,8/6/2017 8:00,NaN
8/6/2017,8:30,218.354,8/6/2017 8:30,NaN
8/6/2017,9:00,218.374,8/6/2017 9:00,NaN
8/6/2017,9:30,218.395,8/6/2017 9:30,NaN
8/6/2017,10:00,218.416,8/6/2017 10:00,NaN
8/6/2017,10:30,218.437,8/6/2017 10:30,NaN
8/6/2017,11:00,218.458,8/6/2017 11:00,NaN
8/6/2017,11:30,218.479,8/6/2017 11:30,NaN
8/6/2017,12:00,218.499,8/6/2017 12:00,NaN
8/6/2017,12:30,218.52,8/6/2017 12:30,NaN
8/6/2017,13:00,218.541,8/6/2017 13:00,NaN
8/6/2017,13:30,218.562,8/6/2017 13:30,NaN
8/6/2017,14:00,218.583,8/6/2017 14:00,NaN
8/6/2017,14:30,218.604,8/6/2017 14:30,NaN
8/6/2017,15:00,218.624,8/6/2017 15:00,NaN
8/6/2017,15:30,218.645,8/6/2017 15:30,NaN
8/6/2017,16:00,218.666,8/6/2017 16:00,NaN
8/6/2017,16:30,218.687,8/6/2017 16:30,NaN
8/6/2017,17:00,218.708,8/6/2017 17:00,NaN
8/6/2017,17:30,218.729,8/6/2017 17:30,NaN
8/6/2017,18:00,218.749,8/6/2017 18:00,NaN
8/6/2017,18:30,218.77,8/6/2017 18:30,NaN
8/6/2017,19:00,218.791,8/6/2017 19:00,NaN
8/6/2017,19:30,218.812,8/6/2017 19:30,NaN
8/6/2017,20:00,218.833,8/6/2017 20:00,NaN
8/6/2017,20:30,218.854,8/6/2017 20:30,NaN
8/6/2017,21:00,218.874,8/6/2017 21:00,NaN
8/6/2017,21:30,218.895,8/6/2017 21:30,NaN
8/6/2017,22:00,218.916,8/6/2017 22:00,NaN
8/6/2017,22:30,218.937,8/6/2017 22:30,NaN
8/6/2017,23:00,218.958,8/6/2017 23:00,NaN
8/6/2017,23:30,218.979,8/6/2017 23:30,NaN
8/7/2017,0:00,219,8/7/2017 0:00,NaN
8/7/2017,0:30,219.02,8/7/2017 0:30,NaN
8/7/2017,1:00,219.041,8/7/2017 1:00,NaN
8/7/2017,1:30,219.062,8/7/2017 1:30,NaN
8/7/2017,2:00,219.083,8/7/2017 2:00,NaN
8/7/2017,2:30,219.104,8/7/2017 2:30,NaN
8/7/2017,3:00,219.124,8/7/2017 3:00,NaN
8/7/2017,3:30,219.145,8/7/2017 3:30,NaN
8/7/2017,4:00,219.166,8/7/2017 4:00,NaN
8/7/2017,4:30,219.187,8/7/2017 4:30,NaN
8/7/2017,5:00,219.208,8/7/2017 5:00,NaN
8/7/2017,5:30,219.229,8/7/2017 5:30,NaN
8/7/2017,6:00,219.249,8/7/2017 6:00,NaN
8/7/2017,6:30,219.27,8/7/2017 6:30,NaN
8/7/2017,7:00,219.291,8/7/2017 7:00,NaN
8/7/2017,7:30,219.312,8/7/2017 7:30,NaN
8/7/2017,8:00,219.333,8/7/2017 8:00,NaN
8/7/2017,8:30,219.354,8/7/2017 8:30,NaN
8/7/2017,9:00,219.374,8/7/2017 9:00,NaN
8/7/2017,9:30,219.395,8/7/2017 9:30,NaN
8/7/2017,10:00,219.416,8/7/2017 10:00,NaN
8/7/2017,10:30,219.437,8/7/2017 10:30,NaN
8/7/2017,11:00,219.458,8/7/2017 11:00,NaN
8/7/2017,11:30,219.479,8/7/2017 11:30,NaN
8/7/2017,12:00,219.499,8/7/2017 12:00,NaN
8/7/2017,12:30,219.52,8/7/2017 12:30,NaN
8/7/2017,13:00,219.541,8/7/2017 13:00,NaN
8/7/2017,13:30,219.562,8/7/2017 13:30,NaN
8/7/2017,14:00,219.583,8/7/2017 14:00,NaN
8/7/2017,14:30,219.604,8/7/2017 14:30,NaN
8/7/2017,15:00,219.624,8/7/2017 15:00,NaN
8/7/2017,15:30,219.645,8/7/2017 15:30,NaN
8/7/2017,16:00,219.666,8/7/2017 16:00,NaN
8/7/2017,16:30,219.687,8/7/2017 16:30,NaN
8/7/2017,17:00,219.708,8/7/2017 17:00,NaN
8/7/2017,17:30,219.729,8/7/2017 17:30,NaN
8/7/2017,18:00,219.749,8/7/2017 18:00,NaN
8/7/2017,18:30,219.77,8/7/2017 18:30,NaN
8/7/2017,19:00,219.791,8/7/2017 19:00,NaN
8/7/2017,19:30,219.812,8/7/2017 19:30,NaN
8/7/2017,20:00,219.833,8/7/2017 20:00,NaN
8/7/2017,20:30,219.854,8/7/2017 20:30,NaN
8/7/2017,21:00,219.874,8/7/2017 21:00,NaN
8/7/2017,21:30,219.895,8/7/2017 21:30,NaN
8/7/2017,22:00,219.916,8/7/2017 22:00,NaN
8/7/2017,22:30,219.937,8/7/2017 22:30,NaN
8/7/2017,23:00,219.958,8/7/2017 23:00,NaN
8/7/2017,23:30,219.979,8/7/2017 23:30,NaN
8/8/2017,0:00,220,8/8/2017 0:00,NaN
8/8/2017,0:30,220.02,8/8/2017 0:30,NaN
8/8/2017,1:00,220.041,8/8/2017 1:00,NaN
8/8/2017,1:30,220.062,8/8/2017 1:30,NaN
8/8/2017,2:00,220.083,8/8/2017 2:00,NaN
8/8/2017,2:30,220.104,8/8/2017 2:30,NaN
8/8/2017,3:00,220.124,8/8/2017 3:00,NaN
8/8/2017,3:30,220.145,8/8/2017 3:30,NaN
8/8/2017,4:00,220.166,8/8/2017 4:00,NaN
8/8/2017,4:30,220.187,8/8/2017 4:30,NaN
8/8/2017,5:00,220.208,8/8/2017 5:00,NaN
8/8/2017,5:30,220.229,8/8/2017 5:30,NaN
8/8/2017,6:00,220.249,8/8/2017 6:00,NaN
8/8/2017,6:30,220.27,8/8/2017 6:30,NaN
8/8/2017,7:00,220.291,8/8/2017 7:00,NaN
8/8/2017,7:30,220.312,8/8/2017 7:30,NaN
8/8/2017,8:00,220.333,8/8/2017 8:00,NaN
8/8/2017,8:30,220.354,8/8/2017 8:30,NaN
8/8/2017,9:00,220.374,8/8/2017 9:00,NaN
8/8/2017,9:30,220.395,8/8/2017 9:30,NaN
8/8/2017,10:00,220.416,8/8/2017 10:00,NaN
8/8/2017,10:30,220.437,8/8/2017 10:30,NaN
8/8/2017,11:00,220.458,8/8/2017 11:00,NaN
8/8/2017,11:30,220.479,8/8/2017 11:30,NaN
8/8/2017,12:00,220.499,8/8/2017 12:00,NaN
8/8/2017,12:30,220.52,8/8/2017 12:30,NaN
8/8/2017,13:00,220.541,8/8/2017 13:00,NaN
8/8/2017,13:30,220.562,8/8/2017 13:30,NaN
8/8/2017,14:00,220.583,8/8/2017 14:00,NaN
8/8/2017,14:30,220.604,8/8/2017 14:30,NaN
8/8/2017,15:00,220.624,8/8/2017 15:00,NaN
8/8/2017,15:30,220.645,8/8/2017 15:30,NaN
8/8/2017,16:00,220.666,8/8/2017 16:00,NaN
8/8/2017,16:30,220.687,8/8/2017 16:30,NaN
8/8/2017,17:00,220.708,8/8/2017 17:00,NaN
8/8/2017,17:30,220.729,8/8/2017 17:30,NaN
8/8/2017,18:00,220.749,8/8/2017 18:00,NaN
8/8/2017,18:30,220.77,8/8/2017 18:30,NaN
8/8/2017,19:00,220.791,8/8/2017 19:00,NaN
8/8/2017,19:30,220.812,8/8/2017 19:30,NaN
8/8/2017,20:00,220.833,8/8/2017 20:00,NaN
8/8/2017,20:30,220.854,8/8/2017 20:30,NaN
8/8/2017,21:00,220.874,8/8/2017 21:00,NaN
8/8/2017,21:30,220.895,8/8/2017 21:30,NaN
8/8/2017,22:00,220.916,8/8/2017 22:00,NaN
8/8/2017,22:30,220.937,8/8/2017 22:30,NaN
8/8/2017,23:00,220.958,8/8/2017 23:00,NaN
8/8/2017,23:30,220.979,8/8/2017 23:30,NaN
8/9/2017,0:00,221,8/9/2017 0:00,NaN
8/9/2017,0:30,221.02,8/9/2017 0:30,NaN
8/9/2017,1:00,221.041,8/9/2017 1:00,NaN
8/9/2017,1:30,221.062,8/9/2017 1:30,NaN
8/9/2017,2:00,221.083,8/9/2017 2:00,NaN
8/9/2017,2:30,221.104,8/9/2017 2:30,NaN
8/9/2017,3:00,221.124,8/9/2017 3:00,NaN
8/9/2017,3:30,221.145,8/9/2017 3:30,NaN
8/9/2017,4:00,221.166,8/9/2017 4:00,NaN
8/9/2017,4:30,221.187,8/9/2017 4:30,NaN
8/9/2017,5:00,221.208,8/9/2017 5:00,NaN
8/9/2017,5:30,221.229,8/9/2017 5:30,NaN
8/9/2017,6:00,221.249,8/9/2017 6:00,NaN
8/9/2017,6:30,221.27,8/9/2017 6:30,NaN
8/9/2017,7:00,221.291,8/9/2017 7:00,NaN
8/9/2017,7:30,221.312,8/9/2017 7:30,1.984858444
8/9/2017,8:00,221.333,8/9/2017 8:00,43.51305122
8/9/2017,8:30,221.354,8/9/2017 8:30,NaN
8/9/2017,9:00,221.374,8/9/2017 9:00,NaN
8/9/2017,9:30,221.395,8/9/2017 9:30,NaN
8/9/2017,10:00,221.416,8/9/2017 10:00,NaN
8/9/2017,10:30,221.437,8/9/2017 10:30,NaN
8/9/2017,11:00,221.458,8/9/2017 11:00,NaN
8/9/2017,11:30,221.479,8/9/2017 11:30,NaN
8/9/2017,12:00,221.499,8/9/2017 12:00,NaN
8/9/2017,12:30,221.52,8/9/2017 12:30,NaN
8/9/2017,13:00,221.541,8/9/2017 13:00,NaN
8/9/2017,13:30,221.562,8/9/2017 13:30,NaN
8/9/2017,14:00,221.583,8/9/2017 14:00,NaN
8/9/2017,14:30,221.604,8/9/2017 14:30,NaN
8/9/2017,15:00,221.624,8/9/2017 15:00,NaN
8/9/2017,15:30,221.645,8/9/2017 15:30,NaN
8/9/2017,16:00,221.666,8/9/2017 16:00,NaN
8/9/2017,16:30,221.687,8/9/2017 16:30,NaN
8/9/2017,17:00,221.708,8/9/2017 17:00,NaN
8/9/2017,17:30,221.729,8/9/2017 17:30,NaN
8/9/2017,18:00,221.749,8/9/2017 18:00,NaN
8/9/2017,18:30,221.77,8/9/2017 18:30,NaN
8/9/2017,19:00,221.791,8/9/2017 19:00,NaN
8/9/2017,19:30,221.812,8/9/2017 19:30,NaN
8/9/2017,20:00,221.833,8/9/2017 20:00,NaN
8/9/2017,20:30,221.854,8/9/2017 20:30,70.31097503
8/9/2017,21:00,221.874,8/9/2017 21:00,21.94879251
8/9/2017,21:30,221.895,8/9/2017 21:30,40.03933041
8/9/2017,22:00,221.916,8/9/2017 22:00,NaN
8/9/2017,22:30,221.937,8/9/2017 22:30,NaN
8/9/2017,23:00,221.958,8/9/2017 23:00,NaN
8/9/2017,23:30,221.979,8/9/2017 23:30,NaN
8/10/2017,0:00,222,8/10/2017 0:00,NaN
8/10/2017,0:30,222.02,8/10/2017 0:30,NaN
8/10/2017,1:00,222.041,8/10/2017 1:00,NaN
8/10/2017,1:30,222.062,8/10/2017 1:30,NaN
8/10/2017,2:00,222.083,8/10/2017 2:00,NaN
8/10/2017,2:30,222.104,8/10/2017 2:30,NaN
8/10/2017,3:00,222.124,8/10/2017 3:00,NaN
8/10/2017,3:30,222.145,8/10/2017 3:30,NaN
8/10/2017,4:00,222.166,8/10/2017 4:00,47.53328774
8/10/2017,4:30,222.187,8/10/2017 4:30,NaN
